model_dataset,split,sample_id,dataset_id,original_id,isolation_group_id,image_path,materialized_image,materialized_label,is_verified_negative,longitudinal_objects,transverse_objects,alligator_objects,pothole_objects,total_objects
m_uav0,train,rdd2022_china_drone::phash6_fd152496faa3::china_drone_001523,rdd2022_china_drone,China_Drone_001523,phash6_fd152496faa3,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001523.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/ae1a6bebed7894dbf034.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/ae1a6bebed7894dbf034.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_fd1d4e143a0a::china_drone_001043,rdd2022_china_drone,China_Drone_001043,phash6_fd1d4e143a0a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001043.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/c78a29367705778ce4e7.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/c78a29367705778ce4e7.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_fd42a5696d13::china_drone_001565,rdd2022_china_drone,China_Drone_001565,phash6_fd42a5696d13,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001565.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/1d5921bcdc490fa7cef2.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/1d5921bcdc490fa7cef2.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_fd4641e04818::china_drone_001920,rdd2022_china_drone,China_Drone_001920,phash6_fd4641e04818,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001920.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/97bac7cabb013238e28f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/97bac7cabb013238e28f.txt,false,2,0,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_fd6388f95f8b::china_drone_002198,rdd2022_china_drone,China_Drone_002198,phash6_fd6388f95f8b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002198.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/462f713d12e15902cd27.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/462f713d12e15902cd27.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_fd6a654e1c3d::china_drone_001619,rdd2022_china_drone,China_Drone_001619,phash6_fd6a654e1c3d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001619.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/ea123c64ae365dce8ed9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/ea123c64ae365dce8ed9.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_fd763eafa46b::china_drone_002366,rdd2022_china_drone,China_Drone_002366,phash6_fd763eafa46b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002366.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/8c035a8b1f4a9892ef9e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/8c035a8b1f4a9892ef9e.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_fda0dd54f4c8::china_drone_001213,rdd2022_china_drone,China_Drone_001213,phash6_fda0dd54f4c8,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001213.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/63a576614d1faaec554b.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/63a576614d1faaec554b.txt,false,0,0,2,0,2
m_uav0,train,rdd2022_china_drone::phash6_fe27aa20bbdd::china_drone_001337,rdd2022_china_drone,China_Drone_001337,phash6_fe27aa20bbdd,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001337.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/02c8ca971441c7044be9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/02c8ca971441c7044be9.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_fe6975cf7c9d::china_drone_001446,rdd2022_china_drone,China_Drone_001446,phash6_fe6975cf7c9d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001446.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/f0c7342ea24bd137a08b.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/f0c7342ea24bd137a08b.txt,false,0,0,0,1,1
m_uav0,train,rdd2022_china_drone::phash6_fe88d84ff87e::china_drone_000594,rdd2022_china_drone,China_Drone_000594,phash6_fe88d84ff87e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000594.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/ae8abad80a59430395e1.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/ae8abad80a59430395e1.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_fed7d3fa964b::china_drone_000372,rdd2022_china_drone,China_Drone_000372,phash6_fed7d3fa964b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000372.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/35bb898e7ddeaf5286d3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/35bb898e7ddeaf5286d3.txt,false,2,2,0,0,4
m_uav0,train,rdd2022_china_drone::phash6_ffbedc8c2e31::china_drone_000258,rdd2022_china_drone,China_Drone_000258,phash6_ffbedc8c2e31,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000258.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/7c93b17dc520577f8397.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/7c93b17dc520577f8397.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_ffedc1932e46::china_drone_000401,rdd2022_china_drone,China_Drone_000401,phash6_ffedc1932e46,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000401.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/1c54670657299b287ceb.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/1c54670657299b287ceb.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_fff274e64653::china_drone_000376,rdd2022_china_drone,China_Drone_000376,phash6_fff274e64653,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000376.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/f1488bca808127b0ea2a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/f1488bca808127b0ea2a.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_02eb77e053ae::china_drone_001520,rdd2022_china_drone,China_Drone_001520,phash6_02eb77e053ae,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001520.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/2e50b0b980643d90d8f8.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/2e50b0b980643d90d8f8.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_057bb1b164a3::china_drone_001682,rdd2022_china_drone,China_Drone_001682,phash6_057bb1b164a3,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001682.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/2c02248d4a95d844838d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/2c02248d4a95d844838d.txt,false,0,2,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_063fb083a2ac::china_drone_002088,rdd2022_china_drone,China_Drone_002088,phash6_063fb083a2ac,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002088.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/dc34f9ea1cb4b030653f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/dc34f9ea1cb4b030653f.txt,false,0,1,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_08f88e483beb::china_drone_000553,rdd2022_china_drone,China_Drone_000553,phash6_08f88e483beb,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000553.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/d58aae33649c93b4649e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/d58aae33649c93b4649e.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_0938ca56207f::china_drone_001858,rdd2022_china_drone,China_Drone_001858,phash6_0938ca56207f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001858.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/4179be61940939fd0b61.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/4179be61940939fd0b61.txt,false,1,0,1,0,2
m_uav0,val,rdd2022_china_drone::phash6_0baae3407993::china_drone_000571,rdd2022_china_drone,China_Drone_000571,phash6_0baae3407993,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000571.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/ce11d6530333227eae3d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/ce11d6530333227eae3d.txt,false,2,0,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_0c8d6cdd6b16::china_drone_001765,rdd2022_china_drone,China_Drone_001765,phash6_0c8d6cdd6b16,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001765.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/8f26ca55e73e71ce094e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/8f26ca55e73e71ce094e.txt,false,1,1,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_1045729235da::china_drone_000784,rdd2022_china_drone,China_Drone_000784,phash6_1045729235da,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000784.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/ee890c4df31ff68bdc3f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/ee890c4df31ff68bdc3f.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_10d75093cc32::china_drone_000030,rdd2022_china_drone,China_Drone_000030,phash6_10d75093cc32,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000030.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/2a8fc05177c5c45d439b.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/2a8fc05177c5c45d439b.txt,false,0,2,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_12ac2baffa46::china_drone_002292,rdd2022_china_drone,China_Drone_002292,phash6_12ac2baffa46,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002292.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/8a4bd2e68e5992c9fc92.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/8a4bd2e68e5992c9fc92.txt,false,0,1,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_15a8a403bb91::china_drone_001434,rdd2022_china_drone,China_Drone_001434,phash6_15a8a403bb91,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001434.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/c7a30d777b8aca796298.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/c7a30d777b8aca796298.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_16127146e9f2::china_drone_002347,rdd2022_china_drone,China_Drone_002347,phash6_16127146e9f2,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002347.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/5fd7652d63129cebd860.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/5fd7652d63129cebd860.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_193f0d5a669f::china_drone_001218,rdd2022_china_drone,China_Drone_001218,phash6_193f0d5a669f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001218.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/9c314bb2285a0e1f2f8c.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/9c314bb2285a0e1f2f8c.txt,false,0,0,1,0,1
m_uav0,val,rdd2022_china_drone::phash6_1b1f4861d0ef::china_drone_000514,rdd2022_china_drone,China_Drone_000514,phash6_1b1f4861d0ef,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000514.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/2aea5dbe504a7b7aeea6.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/2aea5dbe504a7b7aeea6.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_1c18c0e5ad1f::china_drone_000000,rdd2022_china_drone,China_Drone_000000,phash6_1c18c0e5ad1f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000000.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/7f3325876e04a5fab015.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/7f3325876e04a5fab015.txt,false,0,1,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_1d87c7c7a617::china_drone_001064,rdd2022_china_drone,China_Drone_001064,phash6_1d87c7c7a617,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001064.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/00c5ff2dfec59fd658ee.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/00c5ff2dfec59fd658ee.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_1f71bd340f8a::china_drone_000991,rdd2022_china_drone,China_Drone_000991,phash6_1f71bd340f8a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000991.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/8042e21036054280e900.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/8042e21036054280e900.txt,false,2,0,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_24f56194d024::china_drone_000700,rdd2022_china_drone,China_Drone_000700,phash6_24f56194d024,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000700.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/e3043aea7d727f4fb40b.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/e3043aea7d727f4fb40b.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_26dd94796f23::china_drone_001149,rdd2022_china_drone,China_Drone_001149,phash6_26dd94796f23,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001149.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/fc9213e73d2ec51fdffe.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/fc9213e73d2ec51fdffe.txt,false,2,2,2,0,6
m_uav0,val,rdd2022_china_drone::phash6_288414d59d6e::china_drone_001104,rdd2022_china_drone,China_Drone_001104,phash6_288414d59d6e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001104.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/6d7328a77151c747e464.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/6d7328a77151c747e464.txt,false,2,0,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_2b8a30163cc7::china_drone_000641,rdd2022_china_drone,China_Drone_000641,phash6_2b8a30163cc7,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000641.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/840e90a43047d527663d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/840e90a43047d527663d.txt,false,1,0,1,0,2
m_uav0,val,rdd2022_china_drone::phash6_2bc3f6b3ea20::china_drone_001839,rdd2022_china_drone,China_Drone_001839,phash6_2bc3f6b3ea20,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001839.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/0d9b30711595c65e42a7.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/0d9b30711595c65e42a7.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_319ea13ec609::china_drone_000878,rdd2022_china_drone,China_Drone_000878,phash6_319ea13ec609,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000878.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/51522dc61a15d52c7951.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/51522dc61a15d52c7951.txt,false,0,0,1,0,1
m_uav0,val,rdd2022_china_drone::phash6_388bec64e9f3::china_drone_000673,rdd2022_china_drone,China_Drone_000673,phash6_388bec64e9f3,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000673.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/437c37f071d942b2af33.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/437c37f071d942b2af33.txt,false,0,1,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_3c2e400c8ae6::china_drone_000405,rdd2022_china_drone,China_Drone_000405,phash6_3c2e400c8ae6,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000405.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/5dbca088d19edecc708b.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/5dbca088d19edecc708b.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_4b88dad0221d::china_drone_000589,rdd2022_china_drone,China_Drone_000589,phash6_4b88dad0221d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000589.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/9ac854455964ffb444c3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/9ac854455964ffb444c3.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_4e3b9b53c2c9::china_drone_002228,rdd2022_china_drone,China_Drone_002228,phash6_4e3b9b53c2c9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002228.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/1a2e29c63ee6dca26684.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/1a2e29c63ee6dca26684.txt,false,1,1,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_4e9446aea53a::china_drone_001022,rdd2022_china_drone,China_Drone_001022,phash6_4e9446aea53a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001022.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/9b79accd84d5de716123.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/9b79accd84d5de716123.txt,false,0,1,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_4ea3b7e1c64a::china_drone_000763,rdd2022_china_drone,China_Drone_000763,phash6_4ea3b7e1c64a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000763.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/63fcf07d7c799f44e411.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/63fcf07d7c799f44e411.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_4fa48fbc8427::china_drone_001556,rdd2022_china_drone,China_Drone_001556,phash6_4fa48fbc8427,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001556.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/08144dd8aaf7fc4d76df.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/08144dd8aaf7fc4d76df.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_5401d816f9c0::china_drone_000567,rdd2022_china_drone,China_Drone_000567,phash6_5401d816f9c0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000567.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/0bd47c8d981d587f6451.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/0bd47c8d981d587f6451.txt,false,0,1,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_580dea02bc48::china_drone_001664,rdd2022_china_drone,China_Drone_001664,phash6_580dea02bc48,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001664.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/e730139dc720eece214d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/e730139dc720eece214d.txt,false,0,1,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_581f9ebae600::china_drone_002177,rdd2022_china_drone,China_Drone_002177,phash6_581f9ebae600,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002177.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/73b342b34e28a3f6febd.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/73b342b34e28a3f6febd.txt,false,0,0,1,0,1
m_uav0,val,rdd2022_china_drone::phash6_598b5e7ed54e::china_drone_000764,rdd2022_china_drone,China_Drone_000764,phash6_598b5e7ed54e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000764.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/4ca10e1b1576b0f9b061.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/4ca10e1b1576b0f9b061.txt,false,0,0,0,1,1
m_uav0,val,rdd2022_china_drone::phash6_5b04bb5dd4c4::china_drone_001291,rdd2022_china_drone,China_Drone_001291,phash6_5b04bb5dd4c4,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001291.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/7345b3a0a019ddb15752.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/7345b3a0a019ddb15752.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_602632ebe000::china_drone_001067,rdd2022_china_drone,China_Drone_001067,phash6_602632ebe000,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001067.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/3b377ec127e5a15704dd.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/3b377ec127e5a15704dd.txt,false,0,1,0,1,2
m_uav0,val,rdd2022_china_drone::phash6_60a10b21b3a9::china_drone_002137,rdd2022_china_drone,China_Drone_002137,phash6_60a10b21b3a9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002137.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/8a251308f5259ddec801.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/8a251308f5259ddec801.txt,false,0,0,0,1,1
m_uav0,val,rdd2022_china_drone::phash6_64fd05b9869b::china_drone_000931,rdd2022_china_drone,China_Drone_000931,phash6_64fd05b9869b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000931.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/80ba2cc2b05d9ccfa600.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/80ba2cc2b05d9ccfa600.txt,false,0,0,1,0,1
m_uav0,val,rdd2022_china_drone::phash6_6716fdeaca0b::china_drone_000863,rdd2022_china_drone,China_Drone_000863,phash6_6716fdeaca0b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000863.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/614ce22bd63aff95f64a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/614ce22bd63aff95f64a.txt,false,0,0,1,0,1
m_uav0,val,rdd2022_china_drone::phash6_67245bc00664::china_drone_002213,rdd2022_china_drone,China_Drone_002213,phash6_67245bc00664,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002213.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/143f37fcb3012687a8f0.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/143f37fcb3012687a8f0.txt,false,0,2,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_67e5013367ba::china_drone_002258,rdd2022_china_drone,China_Drone_002258,phash6_67e5013367ba,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002258.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/6f786a353ce8a241cb3e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/6f786a353ce8a241cb3e.txt,false,2,0,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_68e79c74d453::china_drone_001506,rdd2022_china_drone,China_Drone_001506,phash6_68e79c74d453,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001506.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/2fca47fe6c9b4e63fcc7.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/2fca47fe6c9b4e63fcc7.txt,false,2,0,0,0,2
m_uav0,val,rdd2022_china_drone::phash6_6b99e091b68d::china_drone_001082,rdd2022_china_drone,China_Drone_001082,phash6_6b99e091b68d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001082.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/eb1a4354590a5648bd59.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/eb1a4354590a5648bd59.txt,false,1,0,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_6b9f2ca7911c::china_drone_000076,rdd2022_china_drone,China_Drone_000076,phash6_6b9f2ca7911c,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000076.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/a878ffb9e1a388adcb1e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/a878ffb9e1a388adcb1e.txt,false,0,1,0,0,1
m_uav0,val,rdd2022_china_drone::phash6_6c868917e695::china_drone_000942,rdd2022_china_drone,China_Drone_000942,phash6_6c868917e695,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000942.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/val/1c306712233171c43183.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/val/1c306712233171c43183.txt,false,0,0,0,1,1
