sample_id,dataset_id,original_id,isolation_group_id,remediated_partition,phase1_role,present_in_phase1_harmonized_view,image_path,annotation_path,source_classes,decision_category,include_as_negative,pilot_action,evidence,reviewer,review_date
rdd2022_china_drone::phash6_63964de220fe::china_drone_000154,rdd2022_china_drone,China_Drone_000154,phash6_63964de220fe,train,sam2_development,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000154.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000154.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_63daf5949721::china_drone_001042,rdd2022_china_drone,China_Drone_001042,phash6_63daf5949721,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001042.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001042.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_644cc2e03c65::china_drone_001771,rdd2022_china_drone,China_Drone_001771,phash6_644cc2e03c65,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001771.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001771.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_64b782c3c296::china_drone_001304,rdd2022_china_drone,China_Drone_001304,phash6_64b782c3c296,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001304.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001304.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6652c4b0dfe8::china_drone_001146,rdd2022_china_drone,China_Drone_001146,phash6_6652c4b0dfe8,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001146.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001146.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_684a12bbff1f::china_drone_000766,rdd2022_china_drone,China_Drone_000766,phash6_684a12bbff1f,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000766.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000766.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_688e0e3d708a::china_drone_001359,rdd2022_china_drone,China_Drone_001359,phash6_688e0e3d708a,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001359.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001359.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6afe58816836::china_drone_000087,rdd2022_china_drone,China_Drone_000087,phash6_6afe58816836,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000087.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000087.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6b075806b15e::china_drone_001241,rdd2022_china_drone,China_Drone_001241,phash6_6b075806b15e,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001241.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001241.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6b0e44f701b9::china_drone_001426,rdd2022_china_drone,China_Drone_001426,phash6_6b0e44f701b9,train,sam2_development,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001426.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001426.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6b178c18bbf5::china_drone_000220,rdd2022_china_drone,China_Drone_000220,phash6_6b178c18bbf5,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000220.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000220.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6b65c1f67fb9::china_drone_000797,rdd2022_china_drone,China_Drone_000797,phash6_6b65c1f67fb9,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000797.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000797.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6c4fd7dd15a8::china_drone_000397,rdd2022_china_drone,China_Drone_000397,phash6_6c4fd7dd15a8,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000397.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000397.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6d1aaee72f89::china_drone_001680,rdd2022_china_drone,China_Drone_001680,phash6_6d1aaee72f89,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001680.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001680.xml,Block crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Block crack|Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6dea35e000aa::china_drone_002097,rdd2022_china_drone,China_Drone_002097,phash6_6dea35e000aa,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002097.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002097.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6e6b08bd2cae::china_drone_001752,rdd2022_china_drone,China_Drone_001752,phash6_6e6b08bd2cae,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001752.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001752.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_6f40cf59f4f3::china_drone_002172,rdd2022_china_drone,China_Drone_002172,phash6_6f40cf59f4f3,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002172.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002172.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7004758e0a73::china_drone_000427,rdd2022_china_drone,China_Drone_000427,phash6_7004758e0a73,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000427.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000427.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_70bfc289a481::china_drone_001013,rdd2022_china_drone,China_Drone_001013,phash6_70bfc289a481,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001013.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001013.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_72583060e985::china_drone_001901,rdd2022_china_drone,China_Drone_001901,phash6_72583060e985,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001901.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001901.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_74f195ac84c3::china_drone_001567,rdd2022_china_drone,China_Drone_001567,phash6_74f195ac84c3,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001567.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001567.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_75511719b7f3::china_drone_000967,rdd2022_china_drone,China_Drone_000967,phash6_75511719b7f3,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000967.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000967.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_77650a3f6b71::china_drone_000603,rdd2022_china_drone,China_Drone_000603,phash6_77650a3f6b71,train,sam2_development,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000603.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000603.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_77bd91750c94::china_drone_000250,rdd2022_china_drone,China_Drone_000250,phash6_77bd91750c94,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000250.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000250.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_780ac6cd4608::china_drone_002019,rdd2022_china_drone,China_Drone_002019,phash6_780ac6cd4608,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002019.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002019.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_783d44918c04::china_drone_000564,rdd2022_china_drone,China_Drone_000564,phash6_783d44918c04,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000564.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000564.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_78565c3624b0::china_drone_002393,rdd2022_china_drone,China_Drone_002393,phash6_78565c3624b0,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002393.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002393.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7987ef53fb78::china_drone_001180,rdd2022_china_drone,China_Drone_001180,phash6_7987ef53fb78,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001180.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001180.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7a3a8a44dd28::china_drone_000786,rdd2022_china_drone,China_Drone_000786,phash6_7a3a8a44dd28,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000786.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000786.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7b2112286c64::china_drone_000494,rdd2022_china_drone,China_Drone_000494,phash6_7b2112286c64,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000494.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000494.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7b61a611a451::china_drone_002166,rdd2022_china_drone,China_Drone_002166,phash6_7b61a611a451,train,sam2_development,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002166.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002166.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7c8fc1673e7f::china_drone_000065,rdd2022_china_drone,China_Drone_000065,phash6_7c8fc1673e7f,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000065.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000065.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7da9b30156a5::china_drone_001286,rdd2022_china_drone,China_Drone_001286,phash6_7da9b30156a5,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001286.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001286.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7e290721e27e::china_drone_002379,rdd2022_china_drone,China_Drone_002379,phash6_7e290721e27e,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002379.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002379.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7e94fc432bfc::china_drone_001786,rdd2022_china_drone,China_Drone_001786,phash6_7e94fc432bfc,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001786.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001786.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7f80d20b9848::china_drone_001513,rdd2022_china_drone,China_Drone_001513,phash6_7f80d20b9848,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001513.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001513.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7fa1a77357e1::china_drone_001577,rdd2022_china_drone,China_Drone_001577,phash6_7fa1a77357e1,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001577.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001577.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7fe237692951::china_drone_000929,rdd2022_china_drone,China_Drone_000929,phash6_7fe237692951,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000929.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000929.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_7fecf50ff6d6::china_drone_000253,rdd2022_china_drone,China_Drone_000253,phash6_7fecf50ff6d6,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000253.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000253.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_81ad0591d5be::china_drone_000678,rdd2022_china_drone,China_Drone_000678,phash6_81ad0591d5be,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000678.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000678.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_81e4e6b5ec3f::china_drone_002325,rdd2022_china_drone,China_Drone_002325,phash6_81e4e6b5ec3f,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002325.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002325.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_82ba7f0133d1::china_drone_001877,rdd2022_china_drone,China_Drone_001877,phash6_82ba7f0133d1,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001877.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001877.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_82cbd8a45c1a::china_drone_001733,rdd2022_china_drone,China_Drone_001733,phash6_82cbd8a45c1a,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001733.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001733.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_836c354917af::china_drone_001958,rdd2022_china_drone,China_Drone_001958,phash6_836c354917af,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001958.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001958.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_845a06f9ad34::china_drone_002324,rdd2022_china_drone,China_Drone_002324,phash6_845a06f9ad34,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002324.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002324.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_84cd4e35e101::china_drone_000133,rdd2022_china_drone,China_Drone_000133,phash6_84cd4e35e101,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000133.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000133.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_851e91822a2b::china_drone_001649,rdd2022_china_drone,China_Drone_001649,phash6_851e91822a2b,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001649.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001649.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_8678b937cc47::china_drone_000639,rdd2022_china_drone,China_Drone_000639,phash6_8678b937cc47,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000639.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000639.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_869f0e19d417::china_drone_000243,rdd2022_china_drone,China_Drone_000243,phash6_869f0e19d417,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000243.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000243.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_876d21545907::china_drone_000913,rdd2022_china_drone,China_Drone_000913,phash6_876d21545907,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000913.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000913.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_889811328faf::china_drone_001289,rdd2022_china_drone,China_Drone_001289,phash6_889811328faf,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001289.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001289.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_8a6b7f66cdb6::china_drone_002135,rdd2022_china_drone,China_Drone_002135,phash6_8a6b7f66cdb6,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002135.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002135.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_8a890c00a7fa::china_drone_001785,rdd2022_china_drone,China_Drone_001785,phash6_8a890c00a7fa,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001785.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001785.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_8a8f4392a127::china_drone_000142,rdd2022_china_drone,China_Drone_000142,phash6_8a8f4392a127,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000142.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000142.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_8cdbb9fca9fb::china_drone_000270,rdd2022_china_drone,China_Drone_000270,phash6_8cdbb9fca9fb,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000270.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000270.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_8d392c177ec6::china_drone_001689,rdd2022_china_drone,China_Drone_001689,phash6_8d392c177ec6,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001689.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001689.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
