segment_id,day,image_id,current_severity,scenario,days_ahead,rainfall_level,traffic_level,temperature,water_exposure,predicted_future_severity,predicted_change,model_name,forecast_label
SEG_002,9,SEG_002_day_09,0.3276,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.3057,-0.0219,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.3057,-0.0219,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3252,-0.0024,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3252,-0.0024,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3252,-0.0024,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.3143,-0.0133,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.3143,-0.0133,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.3143,-0.0133,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3249,-0.0027,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3249,-0.0027,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,9,SEG_002_day_09,0.3276,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3249,-0.0027,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.3057,-0.0218,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.3057,-0.0218,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.3057,-0.0218,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.3057,-0.0218,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.3057,-0.0218,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.3057,-0.0218,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3252,-0.0023,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3252,-0.0023,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3252,-0.0023,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.3143,-0.0132,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.3143,-0.0132,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.3143,-0.0132,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3249,-0.0026,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3249,-0.0026,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_002,10,SEG_002_day_10,0.3275,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3249,-0.0026,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0336,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0336,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0336,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0336,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0336,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0336,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0531,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0531,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0531,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0421,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0421,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0421,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0528,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0528,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,1,SEG_003_day_01,0.2472,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0528,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0361,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0361,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0361,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0361,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0361,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0361,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0556,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0556,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0556,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0446,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0446,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0446,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0553,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0553,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,2,SEG_003_day_02,0.2447,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0553,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0373,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0373,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0373,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0373,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0373,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0373,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0568,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0568,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0568,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0458,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0458,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0458,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0565,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0565,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,3,SEG_003_day_03,0.2435,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0565,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0391,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0391,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0391,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0391,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0391,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0391,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0586,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0586,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0586,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0476,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0476,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0476,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0583,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0583,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,4,SEG_003_day_04,0.2417,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0583,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0368,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0368,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0368,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0368,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0368,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0368,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0563,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0563,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0563,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0453,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0453,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0453,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.056,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.056,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,5,SEG_003_day_05,0.244,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.056,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0372,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0372,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0372,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0372,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0372,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0372,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0567,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0567,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0567,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0457,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0457,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0457,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0564,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0564,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,6,SEG_003_day_06,0.2436,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0564,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0434,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0434,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0434,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0541,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0541,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,7,SEG_003_day_07,0.2459,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0541,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0365,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0365,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0365,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0365,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0365,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0365,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
